Restaurant_ID,Restaurant_Name,City,ZipCode,Cuisine_Type,Rating,Description,PHONE_NUMBER,DISCOUNT
2033,Biryani Bliss,Naharlagun,834528,Punjabi,4.7,Authentic cuisine,2033-2033-2033,17
2034,Chaat Corner,Naharlagun,432454,Kashmiri,4.7,Family-friendly,2034-2034-2034,15
2035,Samosa Street,Naharlagun,280432,Punjabi,4.8,Authentic cuisine,2035-2035-2035,17
2036,Paneer Paradise,Naharlagun,778346,North Indian,4.8,Cozy atmosphere,2036-2036-2036,15
2037,Curry House,Bodh Gaya,223225,South Indian,4.2,Great views,2037-2037-2037,13
2038,Andhra Aromas,Bodh Gaya,247092,Kashmiri,3.2,Family-friendly,2038-2038-2038,10
2039,Dosa Delights,Bodh Gaya,146960,Kashmiri,3.4,Family-friendly,2039-2039-2039,19
2040,Biryani Bliss,Bodh Gaya,258232,Kashmiri,3.5,Family-friendly,2040-2040-2040,12
2041,Tandoori Treats,Kothagudem,228150,South Indian,3.4,Great views,2041-2041-2041,16
2042,Taste of India,Kothagudem,377357,Punjabi,4.5,Authentic cuisine,2042-2042-2042,10
2043,Chaat Corner,Kothagudem,156445,Punjabi,3.1,Authentic cuisine,2043-2043-2043,14
2044,Bengali Bites,Kothagudem,850362,Punjabi,4.0,Authentic cuisine,2044-2044-2044,20
2045,Punjab Spice,Angamaly,339145,North Indian,3.8,Cozy atmosphere,2045-2045-2045,16
2046,Flavors of India,Angamaly,236994,Kashmiri,5.0,Family-friendly,2046-2046-2046,11
2047,Mughalai Magic,Angamaly,216918,Kashmiri,4.6,Family-friendly,2047-2047-2047,14
2048,Uttar Pradesh Delights,Angamaly,258765,North Indian,4.4,Cozy atmosphere,2048-2048-2048,19
2049,Tandoori Treats,Willingdon Island,828850,North Indian,3.3,Cozy atmosphere,2049-2049-2049,20
2050,Samosa Street,Willingdon Island,228420,South Indian,3.6,Great views,2050-2050-2050,16
2051,Spice Palace,Willingdon Island,853911,Punjabi,4.4,Authentic cuisine,2051-2051-2051,17
2052,Royal Tandoor,Willingdon Island,992555,Kashmiri,4.1,Family-friendly,2052-2052-2052,13
2053,Punjab Spice,Nadiad,488459,Kashmiri,4.1,Family-friendly,2053-2053-2053,11
2054,Gujarati Grace,Nadiad,546671,North Indian,4.7,Cozy atmosphere,2054-2054-2054,11
2055,Taste of India,Nadiad,220536,Punjabi,4.7,Authentic cuisine,2055-2055-2055,10
2056,Mughalai Magic,Nadiad,208190,Punjabi,4.1,Authentic cuisine,2056-2056-2056,10
2057,Rajasthani Ruchira,Barsi Takht,399118,North Indian,3.4,Cozy atmosphere,2057-2057-2057,18
2058,Dosa Delights,Barsi Takht,580063,North Indian,4.5,Cozy atmosphere,2058-2058-2058,17
2059,Rajasthani Ruchira,Barsi Takht,681277,Kashmiri,3.7,Family-friendly,2059-2059-2059,12
2060,Chaat Corner,Barsi Takht,609784,Punjabi,3.4,Authentic cuisine,2060-2060-2060,20
2061,Kashmiri Kitchen,Mahasamund,986705,North Indian,3.2,Cozy atmosphere,2061-2061-2061,18
2062,Punjab Spice,Mahasamund,329299,South Indian,3.3,Great views,2062-2062-2062,10
2063,Andhra Aromas,Mahasamund,690675,Kashmiri,4.2,Family-friendly,2063-2063-2063,15
2064,Taste of India,Mahasamund,461559,South Indian,3.4,Great views,2064-2064-2064,14
2065,Bengali Bites,Vadodara,499642,North Indian,4.8,Cozy atmosphere,2065-2065-2065,15
2066,Taste of India,Vadodara,568958,Kashmiri,4.1,Family-friendly,2066-2066-2066,20
2067,Royal Tandoor,Vadodara,661824,North Indian,3.7,Cozy atmosphere,2067-2067-2067,13
2068,Uttar Pradesh Delights,Vadodara,982924,South Indian,3.9,Great views,2068-2068-2068,13
2069,Dosa Delights,Chandrapura,759896,Kashmiri,4.5,Family-friendly,2069-2069-2069,19
2070,Mughalai Magic,Chandrapura,112824,South Indian,4.8,Great views,2070-2070-2070,15
2071,Tandoori Treats,Chandrapura,986302,North Indian,4.3,Cozy atmosphere,2071-2071-2071,20
2072,Samosa Street,Chandrapura,286136,Punjabi,3.2,Authentic cuisine,2072-2072-2072,16
2073,Mughalai Magic,Mysore,899571,South Indian,3.2,Great views,2073-2073-2073,10
2074,Taste of India,Mysore,102733,Kashmiri,4.0,Family-friendly,2074-2074-2074,19
2075,Paneer Paradise,Mysore,711353,North Indian,4.0,Cozy atmosphere,2075-2075-2075,11
2076,Kashmiri Kitchen,Mysore,276508,Punjabi,4.2,Authentic cuisine,2076-2076-2076,11
2077,Biryani Bliss,Siliguri,175272,Kashmiri,4.9,Family-friendly,2077-2077-2077,15
2078,Spice Palace,Siliguri,492757,Kashmiri,4.7,Family-friendly,2078-2078-2078,17
2079,Andhra Aromas,Siliguri,194833,North Indian,3.0,Cozy atmosphere,2079-2079-2079,13
2080,Kashmiri Kitchen,Siliguri,329564,South Indian,3.3,Great views,2080-2080-2080,10
2081,Tandoori Treats,Pelling,888068,North Indian,4.5,Cozy atmosphere,2081-2081-2081,18
2082,Punjab Spice,Pelling,894515,Kashmiri,3.5,Family-friendly,2082-2082-2082,16
2083,Kashmiri Kitchen,Pelling,825471,Punjabi,3.7,Authentic cuisine,2083-2083-2083,19
2084,Flavors of India,Pelling,436771,Punjabi,4.7,Authentic cuisine,2084-2084-2084,20
2085,Kashmiri Kitchen,Joginder Nagar,788730,Punjabi,3.1,Authentic cuisine,2085-2085-2085,16
2086,Bengali Bites,Joginder Nagar,865335,Punjabi,4.0,Authentic cuisine,2086-2086-2086,18
2087,Royal Tandoor,Joginder Nagar,213740,South Indian,3.3,Great views,2087-2087-2087,11
2088,Paneer Paradise,Joginder Nagar,623591,Punjabi,4.5,Authentic cuisine,2088-2088-2088,14
2089,Chaat Corner,Bhopal,468082,North Indian,4.1,Cozy atmosphere,2089-2089-2089,16
2090,Punjab Spice,Bhopal,308292,Kashmiri,3.9,Family-friendly,2090-2090-2090,20
2091,Dosa Delights,Bhopal,437359,North Indian,4.1,Cozy atmosphere,2091-2091-2091,12
2092,Royal Tandoor,Bhopal,813394,North Indian,3.7,Cozy atmosphere,2092-2092-2092,11
2093,Taste of India,Kayamkulam,526697,Punjabi,3.4,Authentic cuisine,2093-2093-2093,15
2094,Samosa Street,Kayamkulam,809067,Kashmiri,3.6,Family-friendly,2094-2094-2094,15
2095,Mughalai Magic,Kayamkulam,147662,Kashmiri,4.7,Family-friendly,2095-2095-2095,11
2096,Taste of India,Kayamkulam,188388,South Indian,3.0,Great views,2096-2096-2096,18
2097,Royal Tandoor,Calicut Mini (Beypore),110301,Punjabi,4.8,Authentic cuisine,2097-2097-2097,13
2098,Flavors of India,Calicut Mini (Beypore),977437,Punjabi,3.8,Authentic cuisine,2098-2098-2098,16
2099,Flavors of India,Calicut Mini (Beypore),862556,South Indian,3.7,Great views,2099-2099-2099,18
2100,Mughalai Magic,Calicut Mini (Beypore),954868,Kashmiri,4.7,Family-friendly,2100-2100-2100,16
2101,Punjab Spice,Chirala,940987,Punjabi,3.7,Authentic cuisine,2101-2101-2101,11
2102,Tandoori Treats,Chirala,515382,North Indian,3.6,Cozy atmosphere,2102-2102-2102,11
2103,Flavors of India,Chirala,122653,Punjabi,4.9,Authentic cuisine,2103-2103-2103,19
2104,Taste of India,Chirala,343507,Kashmiri,3.7,Family-friendly,2104-2104-2104,11
2105,Andhra Aromas,Madgaon,186837,South Indian,3.3,Great views,2105-2105-2105,20
2106,Samosa Street,Madgaon,682721,South Indian,3.6,Great views,2106-2106-2106,13
2107,Samosa Street,Madgaon,194430,Kashmiri,4.2,Family-friendly,2107-2107-2107,17
2108,Kashmiri Kitchen,Madgaon,921527,South Indian,4.1,Great views,2108-2108-2108,17
2109,Spice Palace,Yanam,263549,Punjabi,4.1,Authentic cuisine,2109-2109-2109,14
2110,Biryani Bliss,Yanam,822826,Punjabi,3.2,Authentic cuisine,2110-2110-2110,11
2111,Tandoori Treats,Yanam,551475,Kashmiri,3.8,Family-friendly,2111-2111-2111,10
2112,Uttar Pradesh Delights,Yanam,506640,Kashmiri,4.6,Family-friendly,2112-2112-2112,19
2113,Punjab Spice,Champa,518400,South Indian,4.0,Great views,2113-2113-2113,14
2114,Dosa Delights,Champa,723536,North Indian,4.6,Cozy atmosphere,2114-2114-2114,10
2115,Bengali Bites,Champa,218590,North Indian,4.8,Cozy atmosphere,2115-2115-2115,13
2116,Gujarati Grace,Champa,759141,Punjabi,4.9,Authentic cuisine,2116-2116-2116,14
2117,Andhra Aromas,Gulbarga,749328,Punjabi,4.7,Authentic cuisine,2117-2117-2117,17
2118,Kashmiri Kitchen,Gulbarga,898923,Punjabi,3.8,Authentic cuisine,2118-2118-2118,18
2119,Paneer Paradise,Gulbarga,638498,Kashmiri,4.0,Family-friendly,2119-2119-2119,17
2120,Royal Tandoor,Gulbarga,585097,South Indian,4.6,Great views,2120-2120-2120,15
2121,Royal Tandoor,Cansarvornem,937401,Kashmiri,4.8,Family-friendly,2121-2121-2121,16
2122,Andhra Aromas,Cansarvornem,272634,South Indian,3.3,Great views,2122-2122-2122,10
2123,Royal Tandoor,Cansarvornem,722967,South Indian,3.1,Great views,2123-2123-2123,20
2124,Flavors of India,Cansarvornem,165750,North Indian,4.8,Cozy atmosphere,2124-2124-2124,18
2125,Spice Palace,Kudchade,912013,North Indian,4.6,Cozy atmosphere,2125-2125-2125,13
2126,Rajasthani Ruchira,Kudchade,170945,North Indian,4.4,Cozy atmosphere,2126-2126-2126,11
2127,Punjab Spice,Kudchade,445620,North Indian,3.1,Cozy atmosphere,2127-2127-2127,17
2128,Mughalai Magic,Kudchade,749384,South Indian,3.3,Great views,2128-2128-2128,16
2129,Punjab Spice,Bageshwar,233923,Kashmiri,4.5,Family-friendly,2129-2129-2129,14
2130,Chaat Corner,Bageshwar,223234,Punjabi,3.8,Authentic cuisine,2130-2130-2130,16
2131,Kashmiri Kitchen,Bageshwar,655710,North Indian,4.1,Cozy atmosphere,2131-2131-2131,13
2132,Taste of India,Bageshwar,598137,North Indian,3.2,Cozy atmosphere,2132-2132-2132,17
2133,Andhra Aromas,Pampore,311994,Punjabi,4.4,Authentic cuisine,2133-2133-2133,16
2134,Tandoori Treats,Pampore,140546,South Indian,3.7,Great views,2134-2134-2134,19
2135,Curry House,Pampore,212344,North Indian,4.2,Cozy atmosphere,2135-2135-2135,14
2136,Namaste Kitchen,Pampore,918401,Kashmiri,3.5,Family-friendly,2136-2136-2136,17
2137,Taste of India,Siwan,382700,Kashmiri,3.8,Family-friendly,2137-2137-2137,18
2138,Kashmiri Kitchen,Siwan,511628,South Indian,3.0,Great views,2138-2138-2138,19
2139,Bengali Bites,Siwan,658450,Punjabi,3.3,Authentic cuisine,2139-2139-2139,15
2140,Dosa Delights,Siwan,148158,Punjabi,4.0,Authentic cuisine,2140-2140-2140,12
2141,Bengali Bites,Mukteshwar,924519,North Indian,3.1,Cozy atmosphere,2141-2141-2141,11
2142,Samosa Street,Mukteshwar,601432,South Indian,3.5,Great views,2142-2142-2142,20
2143,Taste of India,Mukteshwar,345388,North Indian,3.5,Cozy atmosphere,2143-2143-2143,19
2144,Curry House,Mukteshwar,738449,Punjabi,3.8,Authentic cuisine,2144-2144-2144,10
2145,Uttar Pradesh Delights,Coimbatore,988937,Kashmiri,4.7,Family-friendly,2145-2145-2145,19
2146,Namaste Kitchen,Coimbatore,312155,Punjabi,4.3,Authentic cuisine,2146-2146-2146,11
2147,Dosa Delights,Coimbatore,279366,Kashmiri,4.7,Family-friendly,2147-2147-2147,19
2148,Spice Palace,Coimbatore,467024,South Indian,4.9,Great views,2148-2148-2148,17
2149,Kashmiri Kitchen,Hubballi-Dharwad,772633,South Indian,4.3,Great views,2149-2149-2149,15
2150,Rajasthani Ruchira,Hubballi-Dharwad,518284,Punjabi,4.0,Authentic cuisine,2150-2150-2150,13
2151,Flavors of India,Hubballi-Dharwad,765529,North Indian,3.7,Cozy atmosphere,2151-2151-2151,11
2152,Bengali Bites,Hubballi-Dharwad,802643,South Indian,4.5,Great views,2152-2152-2152,16
2153,Kashmiri Kitchen,Bhilwara,225845,North Indian,4.8,Cozy atmosphere,2153-2153-2153,14
2154,Spice Palace,Bhilwara,564332,South Indian,3.6,Great views,2154-2154-2154,19
2155,Biryani Bliss,Bhilwara,717192,Punjabi,3.1,Authentic cuisine,2155-2155-2155,16
2156,Andhra Aromas,Bhilwara,824569,Punjabi,3.9,Authentic cuisine,2156-2156-2156,19
2157,Biryani Bliss,Gumla,826719,South Indian,3.5,Great views,2157-2157-2157,20
2158,Biryani Bliss,Gumla,527977,Kashmiri,3.4,Family-friendly,2158-2158-2158,19
2159,Spice Palace,Gumla,885839,South Indian,3.7,Great views,2159-2159-2159,10
2160,Curry House,Gumla,601974,Punjabi,4.9,Authentic cuisine,2160-2160-2160,19
2161,Paneer Paradise,Kurukshetra,676411,South Indian,4.7,Great views,2161-2161-2161,17
2162,Andhra Aromas,Kurukshetra,839812,North Indian,5.0,Cozy atmosphere,2162-2162-2162,14
2163,Samosa Street,Kurukshetra,723868,Punjabi,3.1,Authentic cuisine,2163-2163-2163,12
2164,Uttar Pradesh Delights,Kurukshetra,315535,North Indian,4.1,Cozy atmosphere,2164-2164-2164,18
2165,Tandoori Treats,Dharamshala,714905,North Indian,4.0,Cozy atmosphere,2165-2165-2165,14
2166,Paneer Paradise,Dharamshala,440652,North Indian,4.3,Cozy atmosphere,2166-2166-2166,10
2167,Spice Palace,Dharamshala,641461,South Indian,3.3,Great views,2167-2167-2167,16
2168,Bengali Bites,Dharamshala,103907,South Indian,4.4,Great views,2168-2168-2168,18
2169,Punjab Spice,Kalyan,475554,Kashmiri,4.6,Family-friendly,2169-2169-2169,18
2170,Punjab Spice,Kalyan,154030,North Indian,4.7,Cozy atmosphere,2170-2170-2170,16
2171,Curry House,Kalyan,814441,North Indian,3.5,Cozy atmosphere,2171-2171-2171,20
2172,Flavors of India,Kalyan,501810,South Indian,3.9,Great views,2172-2172-2172,11
2173,Dosa Delights,Panchkula,572641,South Indian,4.1,Great views,2173-2173-2173,19
2174,Punjab Spice,Panchkula,481786,Punjabi,4.0,Authentic cuisine,2174-2174-2174,10
2175,Namaste Kitchen,Panchkula,855230,Punjabi,3.3,Authentic cuisine,2175-2175-2175,14
2176,Bengali Bites,Panchkula,881198,Punjabi,5.0,Authentic cuisine,2176-2176-2176,17
2177,Kashmiri Kitchen,Hinganghat,757081,South Indian,3.8,Great views,2177-2177-2177,12
2178,Paneer Paradise,Hinganghat,975467,Kashmiri,4.1,Family-friendly,2178-2178-2178,10
2179,Paneer Paradise,Hinganghat,253471,South Indian,4.8,Great views,2179-2179-2179,18
2180,Andhra Aromas,Hinganghat,412823,Punjabi,3.8,Authentic cuisine,2180-2180-2180,13
2181,Royal Tandoor,Haveri,400523,North Indian,3.5,Cozy atmosphere,2181-2181-2181,17
2182,Biryani Bliss,Haveri,208191,North Indian,4.4,Cozy atmosphere,2182-2182-2182,14
2183,Royal Tandoor,Haveri,141899,Punjabi,4.8,Authentic cuisine,2183-2183-2183,19
2184,Samosa Street,Haveri,346046,North Indian,3.9,Cozy atmosphere,2184-2184-2184,15
2185,Namaste Kitchen,Gurdaspur,658008,Kashmiri,3.1,Family-friendly,2185-2185-2185,16
2186,Uttar Pradesh Delights,Gurdaspur,660654,South Indian,4.3,Great views,2186-2186-2186,18
2187,Rajasthani Ruchira,Gurdaspur,535800,Punjabi,4.8,Authentic cuisine,2187-2187-2187,13
2188,Samosa Street,Gurdaspur,698214,North Indian,3.3,Cozy atmosphere,2188-2188-2188,10
2189,Curry House,Rangpo,202979,Punjabi,4.4,Authentic cuisine,2189-2189-2189,16
2190,Tandoori Treats,Rangpo,594006,North Indian,4.4,Cozy atmosphere,2190-2190-2190,17
2191,Rajasthani Ruchira,Rangpo,110772,South Indian,3.6,Great views,2191-2191-2191,18
2192,Spice Palace,Rangpo,136658,Punjabi,4.4,Authentic cuisine,2192-2192-2192,16
2193,Punjab Spice,Guwahati,967294,North Indian,4.9,Cozy atmosphere,2193-2193-2193,16
2194,Rajasthani Ruchira,Guwahati,749763,North Indian,3.1,Cozy atmosphere,2194-2194-2194,16
2195,Samosa Street,Guwahati,930429,South Indian,3.7,Great views,2195-2195-2195,12
2196,Andhra Aromas,Guwahati,645858,Punjabi,3.4,Authentic cuisine,2196-2196-2196,12
2197,Uttar Pradesh Delights,Anantnag,819770,North Indian,4.3,Cozy atmosphere,2197-2197-2197,14
2198,Chaat Corner,Anantnag,307739,Kashmiri,4.0,Family-friendly,2198-2198-2198,17
2199,Punjab Spice,Anantnag,184460,North Indian,3.6,Cozy atmosphere,2199-2199-2199,13
2200,Spice Palace,Anantnag,364000,North Indian,3.6,Cozy atmosphere,2200-2200-2200,13
2201,Uttar Pradesh Delights,Warangal,390830,North Indian,3.7,Cozy atmosphere,2201-2201-2201,18
2202,Spice Palace,Warangal,414100,South Indian,3.0,Great views,2202-2202-2202,20
2203,Spice Palace,Warangal,507591,North Indian,4.2,Cozy atmosphere,2203-2203-2203,13
2204,Tandoori Treats,Warangal,730482,South Indian,3.8,Great views,2204-2204-2204,14
2205,Bengali Bites,Valpoi,361838,Punjabi,3.0,Authentic cuisine,2205-2205-2205,11
2206,Punjab Spice,Valpoi,951717,North Indian,3.5,Cozy atmosphere,2206-2206-2206,10
2207,Dosa Delights,Valpoi,812025,North Indian,4.7,Cozy atmosphere,2207-2207-2207,20
2208,Punjab Spice,Valpoi,342136,South Indian,3.0,Great views,2208-2208-2208,11
2209,Punjab Spice,Belgaum,975183,South Indian,4.5,Great views,2209-2209-2209,10
2210,Curry House,Belgaum,427901,South Indian,3.7,Great views,2210-2210-2210,11
2211,Samosa Street,Belgaum,819854,Punjabi,3.6,Authentic cuisine,2211-2211-2211,17
2212,Biryani Bliss,Belgaum,413058,North Indian,3.7,Cozy atmosphere,2212-2212-2212,10
2213,Kashmiri Kitchen,Keshod,622060,North Indian,4.2,Cozy atmosphere,2213-2213-2213,18
2214,Samosa Street,Keshod,652555,South Indian,3.9,Great views,2214-2214-2214,15
2215,Royal Tandoor,Keshod,114114,South Indian,4.4,Great views,2215-2215-2215,17
2216,Samosa Street,Keshod,577127,Kashmiri,4.6,Family-friendly,2216-2216-2216,10
2217,Mughalai Magic,Ajmer,551317,Punjabi,3.4,Authentic cuisine,2217-2217-2217,11
2218,Bengali Bites,Ajmer,743005,South Indian,4.1,Great views,2218-2218-2218,15
2219,Namaste Kitchen,Ajmer,428345,Kashmiri,3.2,Family-friendly,2219-2219-2219,20
2220,Biryani Bliss,Ajmer,728155,Kashmiri,4.4,Family-friendly,2220-2220-2220,14
2221,Rajasthani Ruchira,Curchorem,409614,Punjabi,4.3,Authentic cuisine,2221-2221-2221,19
2222,Mughalai Magic,Curchorem,438186,North Indian,3.3,Cozy atmosphere,2222-2222-2222,14
2223,Paneer Paradise,Curchorem,885219,South Indian,4.7,Great views,2223-2223-2223,17
2224,Paneer Paradise,Curchorem,496498,Kashmiri,3.3,Family-friendly,2224-2224-2224,20
2225,Rajasthani Ruchira,Solan,489450,Kashmiri,3.0,Family-friendly,2225-2225-2225,20
2226,Mughalai Magic,Solan,673963,North Indian,3.8,Cozy atmosphere,2226-2226-2226,18
2227,Royal Tandoor,Solan,851548,North Indian,3.6,Cozy atmosphere,2227-2227-2227,18
2228,Bengali Bites,Solan,638737,South Indian,3.6,Great views,2228-2228-2228,19
2229,Namaste Kitchen,Shillong,120985,Kashmiri,4.1,Family-friendly,2229-2229-2229,10
2230,Namaste Kitchen,Shillong,701195,Kashmiri,3.6,Family-friendly,2230-2230-2230,13
2231,Royal Tandoor,Shillong,946626,Punjabi,4.7,Authentic cuisine,2231-2231-2231,10
2232,Rajasthani Ruchira,Shillong,191336,South Indian,4.8,Great views,2232-2232-2232,12
2233,Rajasthani Ruchira,Bhatapara,800322,Punjabi,4.6,Authentic cuisine,2233-2233-2233,19
2234,Uttar Pradesh Delights,Bhatapara,703182,South Indian,4.8,Great views,2234-2234-2234,18
2235,Chaat Corner,Bhatapara,665185,South Indian,4.1,Great views,2235-2235-2235,15
2236,Andhra Aromas,Bhatapara,837111,North Indian,4.8,Cozy atmosphere,2236-2236-2236,15
2237,Spice Palace,Shimoga,948837,North Indian,3.2,Cozy atmosphere,2237-2237-2237,14
2238,Andhra Aromas,Shimoga,839124,North Indian,4.1,Cozy atmosphere,2238-2238-2238,17
2239,Punjab Spice,Shimoga,990034,South Indian,4.4,Great views,2239-2239-2239,11
2240,Paneer Paradise,Shimoga,423920,South Indian,3.3,Great views,2240-2240-2240,18
2241,Andhra Aromas,Himmatnagar,263835,Kashmiri,5.0,Family-friendly,2241-2241-2241,11
2242,Spice Palace,Himmatnagar,606851,Punjabi,4.3,Authentic cuisine,2242-2242-2242,16
2243,Gujarati Grace,Himmatnagar,686869,Punjabi,5.0,Authentic cuisine,2243-2243-2243,12
2244,Dosa Delights,Himmatnagar,659405,North Indian,3.9,Cozy atmosphere,2244-2244-2244,15
2245,Royal Tandoor,Ludhiana,545861,South Indian,4.0,Great views,2245-2245-2245,14
2246,Dosa Delights,Ludhiana,201031,South Indian,4.3,Great views,2246-2246-2246,16
2247,Punjab Spice,Ludhiana,199978,Kashmiri,3.8,Family-friendly,2247-2247-2247,19
2248,Bengali Bites,Ludhiana,311337,Punjabi,3.2,Authentic cuisine,2248-2248-2248,19
2249,Paneer Paradise,Gomoh,127056,North Indian,4.3,Cozy atmosphere,2249-2249-2249,16
2250,Punjab Spice,Gomoh,354511,South Indian,3.8,Great views,2250-2250-2250,14
2251,Flavors of India,Gomoh,118813,Punjabi,3.5,Authentic cuisine,2251-2251-2251,19
2252,Bengali Bites,Gomoh,363292,North Indian,4.4,Cozy atmosphere,2252-2252-2252,15
2253,Uttar Pradesh Delights,Tinsukia,765985,Kashmiri,4.2,Family-friendly,2253-2253-2253,18
2254,Flavors of India,Tinsukia,922090,South Indian,4.7,Great views,2254-2254-2254,17
2255,Flavors of India,Tinsukia,924245,South Indian,3.2,Great views,2255-2255-2255,19
2256,Samosa Street,Tinsukia,989850,Kashmiri,4.1,Family-friendly,2256-2256-2256,10
2257,Tandoori Treats,Thivim,337606,Punjabi,4.5,Authentic cuisine,2257-2257-2257,14
2258,Flavors of India,Thivim,684827,South Indian,3.5,Great views,2258-2258-2258,20
2259,Paneer Paradise,Thivim,726546,South Indian,3.7,Great views,2259-2259-2259,18
2260,Royal Tandoor,Thivim,930529,Kashmiri,3.2,Family-friendly,2260-2260-2260,20
2261,Curry House,Aligarh,987164,Punjabi,5.0,Authentic cuisine,2261-2261-2261,18
2262,Samosa Street,Aligarh,513367,Kashmiri,3.7,Family-friendly,2262-2262-2262,18
2263,Taste of India,Aligarh,425947,Punjabi,4.4,Authentic cuisine,2263-2263-2263,13
2264,Kashmiri Kitchen,Aligarh,250074,North Indian,3.8,Cozy atmosphere,2264-2264-2264,14
2265,Andhra Aromas,Bardoli,394769,Punjabi,3.8,Authentic cuisine,2265-2265-2265,15
2266,Biryani Bliss,Bardoli,197090,Kashmiri,3.1,Family-friendly,2266-2266-2266,14
2267,Paneer Paradise,Bardoli,225124,South Indian,3.9,Great views,2267-2267-2267,15
2268,Chaat Corner,Bardoli,660609,South Indian,4.9,Great views,2268-2268-2268,12
2269,Andhra Aromas,Kakinada,248484,South Indian,4.4,Great views,2269-2269-2269,19
2270,Taste of India,Kakinada,994779,North Indian,3.3,Cozy atmosphere,2270-2270-2270,18
2271,Tandoori Treats,Kakinada,190105,Punjabi,4.1,Authentic cuisine,2271-2271-2271,15
2272,Namaste Kitchen,Kakinada,141806,Punjabi,3.9,Authentic cuisine,2272-2272-2272,20
2273,Rajasthani Ruchira,Manchiryal,983350,South Indian,4.4,Great views,2273-2273-2273,14
2274,Mughalai Magic,Manchiryal,354294,Punjabi,4.2,Authentic cuisine,2274-2274-2274,10
2275,Curry House,Manchiryal,608607,Punjabi,4.8,Authentic cuisine,2275-2275-2275,15
2276,Flavors of India,Manchiryal,220849,North Indian,3.6,Cozy atmosphere,2276-2276-2276,13
2277,Spice Palace,Muzaffarpur,141537,Punjabi,3.8,Authentic cuisine,2277-2277-2277,16
2278,Dosa Delights,Muzaffarpur,316439,Kashmiri,3.1,Family-friendly,2278-2278-2278,16
2279,Chaat Corner,Muzaffarpur,361240,Punjabi,4.5,Authentic cuisine,2279-2279-2279,13
2280,Biryani Bliss,Muzaffarpur,639621,Kashmiri,4.5,Family-friendly,2280-2280-2280,11
2281,Flavors of India,Mayabunder,875285,Punjabi,3.5,Authentic cuisine,2281-2281-2281,15
2282,Biryani Bliss,Mayabunder,600495,South Indian,3.9,Great views,2282-2282-2282,16
2283,Samosa Street,Mayabunder,785096,North Indian,3.1,Cozy atmosphere,2283-2283-2283,19
2284,Tandoori Treats,Mayabunder,644955,Punjabi,4.7,Authentic cuisine,2284-2284-2284,19
2285,Spice Palace,Bokaro Steel City,957991,South Indian,4.2,Great views,2285-2285-2285,16
2286,Kashmiri Kitchen,Bokaro Steel City,241132,North Indian,3.6,Cozy atmosphere,2286-2286-2286,13
2287,Gujarati Grace,Bokaro Steel City,418495,South Indian,4.5,Great views,2287-2287-2287,12
2288,Tandoori Treats,Bokaro Steel City,189098,South Indian,4.5,Great views,2288-2288-2288,17
2289,Curry House,Ponda,643334,South Indian,4.4,Great views,2289-2289-2289,14
2290,Dosa Delights,Ponda,318665,Kashmiri,4.0,Family-friendly,2290-2290-2290,10
2291,Rajasthani Ruchira,Ponda,914099,Kashmiri,3.5,Family-friendly,2291-2291-2291,16
2292,Dosa Delights,Ponda,572796,Punjabi,4.7,Authentic cuisine,2292-2292-2292,12
2293,Kashmiri Kitchen,Muzaffarnagar,436999,Punjabi,4.4,Authentic cuisine,2293-2293-2293,19
2294,Biryani Bliss,Muzaffarnagar,133706,Kashmiri,3.5,Family-friendly,2294-2294-2294,19
2295,Bengali Bites,Muzaffarnagar,522448,Punjabi,4.0,Authentic cuisine,2295-2295-2295,16
2296,Curry House,Muzaffarnagar,839421,Kashmiri,4.8,Family-friendly,2296-2296-2296,15
2297,Rajasthani Ruchira,Mancherial,464175,South Indian,3.1,Great views,2297-2297-2297,16
2298,Flavors of India,Mancherial,741400,North Indian,4.6,Cozy atmosphere,2298-2298-2298,11
2299,Uttar Pradesh Delights,Mancherial,298206,North Indian,4.4,Cozy atmosphere,2299-2299-2299,19
2300,Gujarati Grace,Mancherial,899695,North Indian,4.4,Cozy atmosphere,2300-2300-2300,13
2301,Dosa Delights,Faridkot,211703,Kashmiri,4.4,Family-friendly,2301-2301-2301,15
2302,Chaat Corner,Faridkot,863854,North Indian,3.6,Cozy atmosphere,2302-2302-2302,14
2303,Uttar Pradesh Delights,Faridkot,249558,Punjabi,4.2,Authentic cuisine,2303-2303-2303,13
2304,Taste of India,Faridkot,285091,Punjabi,4.3,Authentic cuisine,2304-2304-2304,17
2305,Rajasthani Ruchira,Kapurthala,685605,Kashmiri,4.3,Family-friendly,2305-2305-2305,15
2306,Spice Palace,Kapurthala,987642,North Indian,4.1,Cozy atmosphere,2306-2306-2306,16
2307,Samosa Street,Kapurthala,998212,Punjabi,4.0,Authentic cuisine,2307-2307-2307,15
2308,Namaste Kitchen,Kapurthala,848518,North Indian,4.7,Cozy atmosphere,2308-2308-2308,20
2309,Punjab Spice,Bilaspur,667238,Punjabi,4.5,Authentic cuisine,2309-2309-2309,17
2310,Samosa Street,Bilaspur,745379,Kashmiri,3.3,Family-friendly,2310-2310-2310,20
2311,Tandoori Treats,Bilaspur,964045,Kashmiri,3.5,Family-friendly,2311-2311-2311,20
2312,Curry House,Bilaspur,572484,Punjabi,3.5,Authentic cuisine,2312-2312-2312,18
2313,Uttar Pradesh Delights,Dhule,784142,Punjabi,3.3,Authentic cuisine,2313-2313-2313,11
